"today";"start";"end";"interviewer";"locat";"gender";"wmanagement";"price";"price_per";"religion";"occupation";"income";"males";"females";"daily_waste";"wastecat";"disposal";"disposal/1";"disposal/2";"disposal/3";"disposal/4";"disposal/5";"disposal/6";"disposal/8";"disposal/9";"disposal/10";"disposal/11";"disposal/12";"disposal/13";"disposal/14";"burn_often";"burn_time";"why_burn";"why_burn/1";"why_burn/2";"why_burn/3";"why_burn/4";"why_burn/5";"why_burn/6";"why_burn/7";"why_burn/8";"why_burn/9";"why_burn/99";"why_burn/88";"cooking";"cooking_specify";"cook_place";"times_cook";"vehicles";"ti";"timee";"waste";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"__version__";"_tags";"_index"
"2023-06-07";"2023-06-07 11:24:41.147000+02:00";"2023-06-07 15:39:20.237000+02:00";"2";"8";"0";"3";"";"";"1";"1";"20000";"3";"2";"2.0";"2";"2 3 11";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"7";"05:30:00.000+02:00";"1 7";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"2";"";"1";"3";"0";"0";"0";"1";"244142752";"4a722e32-0d7f-4f3b-8a13-6551372cc9dd";"2023-06-07 13:55:05";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"140"
"2023-06-07";"2023-06-07 11:39:43.198000+02:00";"2023-06-07 15:45:13.429000+02:00";"2";"8";"0";"3";"";"";"2";"4";"200000";"0";"1";"4.0";"2";"2 3";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"17:43:00.000+02:00";"1 7";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"2";"";"2";"3";"1";"2";"2";"1";"244142756";"5f62721f-1111-4817-8b18-7bc71773c3fd";"2023-06-07 13:55:05";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"141"
"2023-06-07";"2023-06-07 12:01:57.461000+02:00";"2023-06-07 15:44:17.115000+02:00";"2";"8";"1";"1";"";"";"1";"4";"100000";"2";"1";"3.0";"2";"2 3";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"17:05:00.000+02:00";"1 6 7 9";"1";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"2";"";"1";"3";"0";"0";"0";"1";"244142758";"c7fd8235-fca6-4ec3-8c2e-66a0bb957881";"2023-06-07 13:55:06";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"142"
"2023-06-07";"2023-06-07 12:28:59.045000+02:00";"2023-06-07 15:43:15.511000+02:00";"2";"8";"0";"4";"";"";"1";"4";"20000";"1";"2";"1.0";"5";"2 10 3";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"2";"15:33:00.000+02:00";"1 6 7 8 9";"1";"0";"0";"0";"0";"1";"1";"1";"1";"0";"0";"3";"";"2";"3";"0";"0";"0";"1";"244142763";"57a71139-2e38-4ba8-b03f-91697a581ce0";"2023-06-07 13:55:06";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"143"
"2023-06-07";"2023-06-07 12:42:52.156000+02:00";"2023-06-07 15:41:40.634000+02:00";"2";"8";"0";"4";"";"";"1";"8";"20000";"1";"2";"2.0";"2";"2 3";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"11:50:00.000+02:00";"6 1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"2";"";"2";"4";"0";"0";"0";"0";"244142767";"06675c47-ccb1-424e-8b06-8a81309c977d";"2023-06-07 13:55:07";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"144"
"2023-06-07";"2023-06-07 13:11:10.104000+02:00";"2023-06-07 15:31:12.653000+02:00";"2";"8";"0";"2";"";"";"1";"4";"25000";"1";"1";"2.0";"2";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"1";"3";"0";"0";"0";"0";"244142775";"a28e2194-4bba-4415-a514-c9aa8d57e718";"2023-06-07 13:55:08";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"145"
"2023-06-07";"2023-06-07 13:28:50.292000+02:00";"2023-06-07 15:50:10.449000+02:00";"2";"8";"0";"8";"2000";"1";"1";"1";"500000";"1";"2";"3.0";"4";"3 2 10";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"16:36:00.000+02:00";"1 6";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"88";"Gas";"1";"2";"2";"6";"2";"0";"244142779";"454175c1-d341-42a2-bf95-69253a945f3f";"2023-06-07 13:55:08";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"146"
"2023-06-07";"2023-06-07 13:50:59.644000+02:00";"2023-06-07 15:52:44.136000+02:00";"2";"8";"0";"8";"50000";"4";"1";"1";"250000";"1";"2";"2.0";"3";"2 3 11";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"2";"08:55:00.000+02:00";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"88";"Electricity";"2";"3";"0";"0";"0";"0";"244142784";"da963991-2dde-4886-ab91-91233d844d36";"2023-06-07 13:55:09";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"147"
"2023-06-07";"2023-06-07 14:20:49.546000+02:00";"2023-06-07 15:53:41.597000+02:00";"2";"8";"0";"1";"";"";"1";"4";"150000";"1";"1";"1.0";"2";"2 3 13";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"14:25:00.000+02:00";"1 6";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"2";"";"1";"3";"0";"0";"0";"0";"244142786";"d0cf4bf8-0236-43a2-9993-5db7c5d9b8db";"2023-06-07 13:55:09";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"148"
"2023-06-07";"2023-06-07 14:46:14.993000+02:00";"2023-06-07 15:54:34.062000+02:00";"2";"8";"1";"3";"";"";"1";"4";"70000";"1";"1";"1.0";"2";"2 3 11";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"2";"08:53:00.000+02:00";"1 6 7 8 9";"1";"0";"0";"0";"0";"1";"1";"1";"1";"0";"0";"2";"";"2";"3";"0";"0";"0";"0";"244142790";"f4ba1cc9-3515-47fa-b84a-0da94f405ff8";"2023-06-07 13:55:10";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"149"
"2023-06-07";"2023-06-07 14:58:43.160000+02:00";"2023-06-07 15:40:26.003000+02:00";"2";"8";"0";"7";"";"";"1";"3";"500000";"1";"2";"3.0";"2";"2 3";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"06:04:00.000+02:00";"1 6 8 7";"1";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"88";"Electricity";"1";"3";"0";"0";"0";"1";"244142794";"2094d619-15c8-4a97-b9c8-4d9b056a5e34";"2023-06-07 13:55:10";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"150"
"2023-06-07";"2023-06-07 10:30:18.306000+02:00";"2023-06-07 16:25:29.108000+02:00";"1";"7";"0";"7";"";"";"1";"8";"40000";"1";"5";"4.0";"2";"2 3";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"08:00:00.000+02:00";"1 2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"3";"0";"0";"0";"1";"244152754";"00889785-3600-4169-9300-79ed7df37f09";"2023-06-07 14:25:48";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"151"
"2023-06-07";"2023-06-07 10:41:58.316000+02:00";"2023-06-07 16:26:41.689000+02:00";"1";"7";"0";"1";"";"";"1";"8";"30000";"1";"4";"6.0";"2";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"09:00:00.000+02:00";"1 2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"3";"0";"0";"0";"1";"244153037";"f966b698-9651-46ce-821e-3e7e279e4749";"2023-06-07 14:26:47";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"152"
"2023-06-07";"2023-06-07 11:17:12.019000+02:00";"2023-06-07 16:27:31.967000+02:00";"1";"7";"1";"3";"";"";"1";"6";"40000";"2";"2";"4.0";"2";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"1";"2";"0";"0";"0";"0";"244153327";"60a23f8a-b80f-4d29-927d-e532e1e7b376";"2023-06-07 14:27:38";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"153"
"2023-06-07";"2023-06-07 11:36:31.594000+02:00";"2023-06-07 16:28:16.614000+02:00";"1";"7";"1";"8";"1500";"1";"1";"4";"40000";"2";"1";"10.0";"1";"2 3";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"09:38:00.000+02:00";"1 2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"2";"0";"0";"0";"1";"244153598";"c2523391-e432-477f-92c5-59af386fe698";"2023-06-07 14:28:24";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"154"
"2023-06-07";"2023-06-07 12:08:41.236000+02:00";"2023-06-07 16:29:03.241000+02:00";"1";"7";"1";"2";"";"";"1";"8";"40000";"1";"1";"4.0";"2";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"15:00:00.000+02:00";"1 2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"3";"0";"0";"0";"1";"244153822";"981c6e70-a108-4544-b0c1-9b947b5b08e0";"2023-06-07 14:29:08";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"155"
"2023-06-07";"2023-06-07 12:34:38.794000+02:00";"2023-06-07 16:29:41.964000+02:00";"1";"7";"0";"1";"";"";"1";"4";"30000";"2";"2";"4.0";"1";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"08:00:00.000+02:00";"1 2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"3";"0";"0";"0";"1";"244154091";"2d4aec00-ba15-43f7-a080-a2849f3fbcfb";"2023-06-07 14:29:47";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"156"
"2023-06-07";"2023-06-07 12:53:11.350000+02:00";"2023-06-07 16:30:16.438000+02:00";"1";"7";"0";"3";"";"";"1";"1";"60000";"3";"2";"3.0";"2";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"1";"3";"0";"0";"0";"0";"244154260";"ebfe5a37-c44c-4dec-abee-4c9254447ce3";"2023-06-07 14:30:22";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"157"
"2023-06-07";"2023-06-07 13:10:26.367000+02:00";"2023-06-07 16:30:58.341000+02:00";"1";"7";"1";"3";"";"";"2";"6";"50000";"2";"3";"6.0";"1";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"2";"0";"0";"0";"0";"244154463";"70088878-3fa7-40d5-b7dd-6bf7a6b286ab";"2023-06-07 14:31:05";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"158"
"2023-06-07";"2023-06-07 13:42:00.318000+02:00";"2023-06-07 16:31:41.948000+02:00";"1";"7";"0";"1";"";"";"1";"4";"40000";"2";"1";"3.0";"1";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"09:00:00.000+02:00";"1 2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"2";"0";"0";"0";"1";"244154600";"57f8f2cc-7eef-4a64-8dd1-cabba4fff764";"2023-06-07 14:31:48";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"159"
"2023-06-07";"2023-06-07 13:04:08.534000+02:00";"2023-06-07 16:32:27.664000+02:00";"1";"7";"0";"7";"";"";"1";"8";"20000";"1";"3";"4.0";"1";"1 2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"2";"2";"0";"0";"0";"0";"244154843";"d8e85855-88d6-4176-b339-1a1652047d54";"2023-06-07 14:32:37";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"160"
"2023-06-07";"2023-06-07 13:30:38.018000+02:00";"2023-06-07 16:33:06.731000+02:00";"1";"7";"0";"7";"";"";"1";"3";"30000";"1";"3";"2.0";"2";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"2";"0";"0";"0";"0";"244154963";"458ba95b-8c63-4e2f-b6e1-641f26120b47";"2023-06-07 14:33:13";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"161"
"2023-06-07";"2023-06-07 13:54:56.305000+02:00";"2023-06-07 16:33:47.477000+02:00";"1";"7";"0";"7";"";"";"2";"3";"70000";"2";"4";"8.0";"1";"2 4 13";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"3";"0";"0";"0";"0";"244155186";"98fd5273-9624-4175-91b2-f04ebeaa48c3";"2023-06-07 14:33:54";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"162"
"2023-06-07";"2023-06-07 13:21:11.638000+02:00";"2023-06-07 16:34:26.357000+02:00";"1";"7";"0";"1";"";"";"1";"4";"50000";"1";"2";"3.0";"6";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"1";"3";"0";"0";"0";"0";"244155329";"0c75c43c-3e95-446b-a05d-d3fa72a19e24";"2023-06-07 14:34:33";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"163"
"2023-06-07";"2023-06-07 14:03:21.711000+02:00";"2023-06-07 16:35:02.523000+02:00";"1";"7";"1";"2";"";"";"2";"2";"0";"3";"3";"6.0";"1";"2 1 13 12";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"88";"electricity";"1";"2";"4";"2";"0";"0";"244155454";"43c677c5-ea1b-4e51-b3a7-78f71bf65b0d";"2023-06-07 14:35:08";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"164"
"2023-06-07";"2023-06-07 14:21:53.569000+02:00";"2023-06-07 16:35:35.535000+02:00";"1";"7";"1";"2";"";"";"1";"1";"20000";"1";"2";"3.0";"1";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"2";"0";"0";"0";"0";"244155602";"443a1506-e424-4fd4-8ab0-7e5be2c3935b";"2023-06-07 14:35:41";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"165"
"2023-06-07";"2023-06-07 10:00:05.575000+02:00";"2023-06-07 10:05:41.935000+02:00";"4";"6";"0";"1";"";"";"1";"7";"80000";"4";"2";"20.0";"6";"3 4";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"05:00:00.000+02:00";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"1";"3";"0";"0";"0";"1";"244220826";"13aa03d4-feda-4b8d-bf49-c54a313176bc";"2023-06-07 17:52:04";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"166"
"2023-06-07";"2023-06-07 10:11:28.684000+02:00";"2023-06-07 10:15:52.871000+02:00";"4";"6";"0";"1";"";"";"1";"8";"20000";"3";"2";"10.0";"1";"3 2";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"11:13:00.000+02:00";"1 6";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"";"2";"3";"0";"0";"0";"1";"244220851";"632c6637-822f-48b2-844f-291b12406ca7";"2023-06-07 17:52:19";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"167"
"2023-06-07";"2023-06-07 10:29:16.738000+02:00";"2023-06-07 10:33:26.230000+02:00";"4";"6";"0";"1";"";"";"1";"8";"45000";"1";"6";"5.0";"2";"2 3";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"15:33:00.000+02:00";"1 3";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"3";"0";"0";"0";"1";"244220854";"ee3df182-32b6-4dd0-afea-68149e6fa5d2";"2023-06-07 17:52:20";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"168"
"2023-06-07";"2023-06-07 10:45:06.240000+02:00";"2023-06-07 10:48:21.495000+02:00";"4";"6";"1";"3";"";"";"1";"7";"50000";"3";"1";"10.0";"5";"2 3";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"05:42:00.000+02:00";"1 3";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"1";"3";"0";"0";"0";"1";"244220860";"ce67d7a5-295c-40eb-970c-ad335133a2eb";"2023-06-07 17:52:21";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"169"
"2023-06-07";"2023-06-07 10:54:14.118000+02:00";"2023-06-07 11:00:16.084000+02:00";"4";"6";"0";"1";"";"";"2";"7";"30000";"5";"3";"5.0";"2";"2 13";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"3";"0";"0";"0";"1";"244220871";"35183c1e-3d42-4ed7-af46-a6c4addc4622";"2023-06-07 17:52:24";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"170"
"2023-06-07";"2023-06-07 11:08:12.079000+02:00";"2023-06-07 11:12:20.011000+02:00";"4";"6";"0";"1";"";"";"1";"6";"45000";"3";"4";"15.0";"5";"2 3";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"05:10:00.000+02:00";"1 3";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"3";"0";"0";"0";"1";"244220874";"06786495-12ab-4538-b733-75833b17ae89";"2023-06-07 17:52:25";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"171"
"2023-06-07";"2023-06-07 11:17:48.735000+02:00";"2023-06-07 11:22:29.956000+02:00";"4";"6";"0";"1";"";"";"1";"8";"38000";"1";"5";"15.0";"5";"4";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"3";"0";"0";"0";"1";"244220876";"740b4626-2d5f-4bdb-b539-a91a2bafc475";"2023-06-07 17:52:25";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"172"
"2023-06-07";"2023-06-07 11:38:18.230000+02:00";"2023-06-07 11:42:26.061000+02:00";"4";"6";"0";"1";"";"";"2";"4";"45000";"2";"3";"5.0";"5";"9 3";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"06:40:00.000+02:00";"1 3";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"3";"0";"0";"0";"1";"244220880";"3f00b4b4-606c-49cd-a337-d1484c5f7f36";"2023-06-07 17:52:26";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"173"
"2023-06-07";"2023-06-07 11:57:58.009000+02:00";"2023-06-07 12:01:45.430000+02:00";"4";"6";"1";"2";"";"";"2";"3";"55000";"1";"1";"5.0";"2";"4 9";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"1";"2";"0";"0";"0";"1";"244220890";"208d16d9-d128-4c92-9369-4dfd0ac18d8a";"2023-06-07 17:52:29";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"174"
"2023-06-07";"2023-06-07 12:09:57.276000+02:00";"2023-06-07 12:15:33.707000+02:00";"4";"6";"0";"1";"";"";"1";"8";"30000";"3";"2";"5.0";"1";"2 3";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"22:07:00.000+02:00";"1 3";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"1";"3";"0";"0";"0";"1";"244220896";"3e0ba81a-be47-4d57-8c99-25541639b276";"2023-06-07 17:52:30";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"175"
"2023-06-07";"2023-06-07 12:22:48.782000+02:00";"2023-06-07 12:27:52.817000+02:00";"4";"6";"0";"1";"";"";"1";"4";"60000";"2";"2";"10.0";"7";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"3";"0";"0";"0";"1";"244220901";"cc3f5602-5e14-4d23-8e22-0a2055b34701";"2023-06-07 17:52:30";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"176"
"2023-06-07";"2023-06-07 12:34:21.198000+02:00";"2023-06-07 12:39:07.407000+02:00";"4";"6";"0";"1";"";"";"1";"8";"55000";"3";"1";"10.0";"1";"3 9";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"5";"07:37:00.000+02:00";"1 3";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"3";"0";"0";"0";"1";"244220904";"afe1e6bb-7e4f-44a8-a1d4-db75be9f027a";"2023-06-07 17:52:31";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"177"
"2023-06-07";"2023-06-07 12:52:07.086000+02:00";"2023-06-07 12:54:58.016000+02:00";"4";"6";"1";"8";"52000";"1";"1";"7";"280000";"2";"3";"10.0";"1";"1 2 3";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"21:57:00.000+02:00";"1 5 4";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"88";"Electricity";"1";"3";"2";"2";"1";"1";"244220912";"c3efc90b-64a8-4580-a4e5-83b137fdd986";"2023-06-07 17:52:32";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"178"
"2023-06-07";"2023-06-07 13:06:39.677000+02:00";"2023-06-07 13:09:35.434000+02:00";"4";"6";"1";"3";"";"";"1";"6";"450000";"3";"2";"25.0";"1";"2 3";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"06:02:00.000+02:00";"3 1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"88";"Electricity";"1";"3";"2";"3";"2";"1";"244220918";"65d6a1fd-5128-4052-ac72-20efea4242a8";"2023-06-07 17:52:34";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"179"
"2023-06-07";"2023-06-07 13:15:30.009000+02:00";"2023-06-07 19:50:56.180000+02:00";"4";"6";"0";"1";"";"";"1";"8";"20000";"4";"2";"20.0";"5";"3 12";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"5";"22:13:00.000+02:00";"1 3 4";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"2";"";"1";"3";"0";"0";"0";"1";"244220922";"51c7584a-20e5-44d5-9672-2c8cf2677495";"2023-06-07 17:52:35";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"180"
"2023-06-08";"2023-06-08 09:14:48.920000+02:00";"2023-06-08 10:26:38.429000+02:00";"1";"7";"0";"1";"";"";"1";"4";"20000";"1";"3";"12.0";"2";"2 3";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"08:00:00.000+02:00";"1 2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"3";"0";"0";"0";"1";"244400264";"fc1e0427-6de1-409d-81b6-97bcaa03d836";"2023-06-08 12:38:34";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"181"
"2023-06-08";"2023-06-08 10:33:59.641000+02:00";"2023-06-08 10:43:15.298000+02:00";"1";"7";"0";"1";"";"";"2";"4";"50000";"3";"3";"8.0";"2";"3 2";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"08:00:00.000+02:00";"2 1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"3";"0";"0";"0";"1";"244400268";"0e832a62-084c-4f1d-accf-d4447d5e52b5";"2023-06-08 12:38:34";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"182"
"2023-06-08";"2023-06-08 10:46:02.460000+02:00";"2023-06-08 10:56:33.829000+02:00";"1";"7";"0";"1";"";"";"1";"4";"25000";"2";"2";"4.0";"5";"3 2";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"10:00:00.000+02:00";"1 2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"3";"0";"0";"0";"1";"244400271";"59a5d58a-1a03-48bf-a21a-30dba915665d";"2023-06-08 12:38:35";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"183"
"2023-06-08";"2023-06-08 10:56:36.759000+02:00";"2023-06-08 10:58:42.928000+02:00";"1";"7";"1";"3";"";"";"1";"4";"50000";"2";"1";"6.0";"1";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"2";"0";"0";"0";"0";"244400277";"ee698ca1-db2b-4cc3-be75-6ffae5c82c02";"2023-06-08 12:38:35";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"184"
"2023-06-08";"2023-06-08 11:04:59.710000+02:00";"2023-06-08 11:12:24.835000+02:00";"1";"7";"1";"3";"";"";"1";"8";"50000";"2";"1";"4.0";"2";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"18:00:00.000+02:00";"2 1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"";"2";"3";"0";"0";"0";"1";"244400279";"cca85b41-79ae-4f56-a51e-6ccf588d4129";"2023-06-08 12:38:36";"";"";"submitted_via_web";"";"v658mVuzXYcbixprT4AiPn";"";"185"
